dist,ran,num,pos,ovr_btn,btn,age,lbs,or,rpr
2,4,4,4,23.25,17,6,159,135,120
2,6,2,1,0,0,8,157,113,123
2,6,3,2,12,12,6,159,112,110
2,6,4,3,22,10,8,157,110,104
2,6,1,,0,0,7,166,119,123
2,6,5,,0,0,8,156,109,113
2,6,6,0,0,0,10,142,95,0
25,6,4,1,0,0,7,152,118,111
25,6,3,2,13,13,6,152,0,101
25,6,1,3,29,16,4,152,0,80
25,6,2,4,48,19,6,152,0,63
25,6,5,5,55,7,5,149,91,56
25,6,7,0,0,0,7,142,0,0
2,10,5,1,0,0,4,152,0,127
2,10,9,2,2.25,2.25,4,152,0,113
2,10,2,3,11.25,9,4,152,0,107
2,10,6,4,18.25,7,4,145,0,99
2,10,10,5,18.25,0.05,5,145,112,92
2,10,4,6,25.25,7,5,152,0,97
2,10,8,7,73.25,48,4,152,0,49
2,10,3,8,96.25,23,4,152,0,29
2,10,7,,0,0,4,152,0,0
2,10,1,0,0,0,4,154,0,0
25,9,2,1,0,0,5,152,0,118
25,9,7,2,0.3,0.3,6,152,0,119
25,9,4,3,29.25,29,4,152,0,92
25,9,3,4,35.25,6,5,152,0,87
25,9,8,5,39.75,4.5,5,152,0,82
25,9,9,6,63.75,24,5,145,0,54
25,9,1,7,76.75,13,5,152,0,79
25,9,5,0,0,0,6,152,0,0
25,9,6,0,0,0,4,152,0,0
24,8,8,1,0,0,5,156,100,109
24,8,5,2,17,17,7,159,103,100
24,8,1,3,24,7,8,166,110,99
24,8,6,4,24.25,0.3,8,151,100,87
24,8,2,5,47.25,23,6,166,110,86
24,8,4,6,69.25,22,6,161,105,52
24,8,3,,0,0,7,162,106,118
24,8,7,0,0,0,7,153,100,0
25,10,1,1,0,0,7,166,143,159
25,10,4,2,5,5,4,150,134,135
25,10,10,3,11,6,4,144,121,117
25,10,5,4,15,4,6,156,133,127
25,10,2,5,23,8,9,165,142,128
25,10,6,6,37,14,7,148,130,102
25,10,7,7,37.25,0.2,8,150,130,110
25,10,9,8,52.25,15,6,142,126,85
25,10,3,9,113.25,61,8,161,138,42
25,10,8,0,0,0,8,151,128,0
24,3,3,1,0,0,7,164,166,157
24,3,1,2,3,3,7,164,152,154
24,3,2,3,97,94,8,164,125,90
3,6,5,1,0,0,6,153,102,109
3,6,3,2,3.75,3.75,5,158,107,111
3,6,1,3,8.25,4.5,9,161,115,116
3,6,6,4,18.25,10,7,149,98,94
3,6,4,0,0,0,9,156,105,0
3,6,2,0,0,0,6,163,112,0
2,7,3,1,0,0,8,161,112,121
2,7,2,2,4.5,4.5,6,157,113,119
2,7,4,3,12.5,8,10,162,110,107
2,7,8,4,17,4.5,6,146,97,91
2,7,5,5,30,13,5,154,108,92
2,7,1,6,39,9,5,158,114,92
2,7,7,7,41.25,2.25,7,153,101,77
2,7,2,1,0,0,4,152,0,131
2,7,6,2,6,6,4,152,0,118
2,7,7,3,29,23,6,152,0,94
2,7,3,4,32.75,3.75,5,152,0,91
2,7,5,5,33.5,0.75,4,149,0,90
2,7,4,,0,0,5,152,0,0
2,7,1,0,0,0,5,152,0,0
2,4,2,1,0,0,6,154,0,118
2,4,1,2,16,16,5,151,0,89
2,4,4,3,21,5,9,151,72,84
2,4,3,0,0,0,5,154,0,0
3,5,5,1,0,0,5,152,129,136
3,5,1,2,2,2,6,152,129,135
3,5,4,3,4.75,2.75,5,152,135,134
3,5,2,4,41.75,37,6,152,111,110
3,5,3,5,87.75,46,7,152,130,87
3,3,2,1,0,0,5,156,0,132
3,3,1,2,10,10,10,151,113,113
3,3,4,3,41,31,6,153,0,93
3,10,5,1,0,0,5,160,115,127
3,10,2,2,4,4,6,156,115,122
3,10,3,3,14,10,5,160,115,112
3,10,10,4,23,9,5,151,103,95
3,10,8,5,27,4,6,154,106,93
3,10,6,6,30.25,3.25,6,158,110,93
3,10,4,7,61.25,31,8,158,115,70
3,10,7,8,119.25,58,7,156,108,11
3,10,9,0,0,0,5,153,105,0
3,10,1,0,0,0,6,166,118,0
24,5,6,1,0,0,7,153,122,133
24,5,5,2,1.25,1.25,7,154,123,132
24,5,3,3,5.75,4.5,6,158,127,132
24,5,2,4,33.75,28,8,165,134,120
24,5,1,5,66.75,33,8,161,135,83
2,7,7,1,0,0,7,147,78,94
2,7,4,2,12,12,6,155,92,95
2,7,5,3,14,2,6,154,90,90
2,7,2,4,26,12,4,161,95,87
2,7,1,5,60,34,6,163,97,59
2,7,3,6,61,1,5,160,94,52
2,7,6,7,87,26,4,149,83,18
3,7,4,1,0,0,11,164,174,182
3,7,5,2,1.25,1.25,6,164,182,181
3,7,1,3,18.25,17,7,164,164,165
3,7,8,4,18.75,0.5,7,164,166,164
3,7,7,5,40.75,22,10,164,159,146
3,7,6,0,0,0,8,164,178,0
3,7,3,0,0,0,7,164,150,0
2,5,4,1,0,0,5,159,0,142
2,5,7,2,3.5,3.5,4,154,0,137
2,5,5,3,23.5,20,4,154,135,117
2,5,1,4,24.25,0.75,5,162,125,123
2,5,3,5,99.25,75,4,159,137,88
25,17,8,1,0,0,5,156,125,131
25,17,11,2,2,2,7,155,124,127
25,17,4,3,2.5,0.5,7,160,129,132
25,17,9,4,10.5,8,5,156,125,119
25,17,7,5,14,3.5,8,158,127,117
25,17,10,6,16,2,7,155,124,112
25,17,15,7,16.5,0.5,7,150,119,107
25,17,18,8,17.25,0.75,5,141,113,100
25,17,13,9,19.5,2.25,6,148,122,107
25,17,1,10,19.75,0.3,7,166,135,120
25,17,3,11,24.25,4.5,4,161,130,111
25,17,2,12,25,0.75,5,161,130,110
25,17,5,13,26,1,4,159,128,107
25,17,12,14,29.5,3.5,6,146,122,98
25,17,17,15,59.5,30,8,145,114,63
25,17,6,16,60,0.5,5,159,128,77
25,17,14,17,74,14,7,144,120,56
3,6,2,1,0,0,6,161,159,168
3,6,4,2,2.25,2.25,5,161,0,164
3,6,1,3,5.25,3,6,161,0,162
3,6,6,4,38.25,33,6,154,134,131
3,6,3,5,60.25,22,7,161,152,121
3,6,5,0,0,0,7,161,146,0
2,5,1,1,0,0,7,161,164,166
2,5,4,2,0.3,0.3,6,161,158,166
2,5,3,3,8.25,8,7,161,166,160
2,5,2,4,32.25,24,5,161,154,147
2,5,5,5,82.25,50,5,161,150,92
24,13,6,1,0,0,5,162,123,144
24,13,1,2,6,6,6,163,127,141
24,13,11,3,17,11,5,154,115,124
24,13,13,4,18.5,1.5,5,152,113,119
24,13,9,5,28.5,10,9,149,117,111
24,13,2,6,30.5,2,5,166,127,120
24,13,10,7,50.5,20,7,156,117,95
24,13,5,8,67.5,17,7,164,125,93
24,13,4,,0,0,5,161,125,138
24,13,3,0,0,0,9,166,127,0
24,13,7,0,0,0,6,160,121,0
24,13,8,0,0,0,5,158,119,0
24,13,12,0,0,0,5,148,114,0
2,7,6,1,0,0,3,152,0,119
2,7,4,2,4,4,3,152,0,114
2,7,2,3,23,19,3,158,114,101
2,7,3,4,25.5,2.5,3,152,0,93
2,7,5,5,26,0.5,3,152,0,94
2,7,1,6,54,28,3,162,128,77
2,7,7,7,75,21,3,149,0,48
2,3,2,1,0,0,5,160,0,162
2,3,1,2,16,16,6,162,0,155
2,3,3,3,46,30,4,151,0,0
3,9,5,1,0,0,5,154,122,133
3,9,9,2,6,6,7,137,108,110
3,9,2,3,7,1,5,158,133,133
3,9,4,4,7.25,0.2,6,164,132,133
3,9,3,5,13.25,6,6,165,133,128
3,9,6,6,19.25,6,8,150,118,107
3,9,8,7,24.25,5,6,137,110,96
3,9,7,8,53.25,29,6,147,115,88
3,9,1,0,0,0,5,161,134,0
2,6,3,1,0,0,8,159,157,132
2,6,2,2,0.75,0.75,8,160,164,130
2,6,1,3,2.5,1.75,9,160,152,126
2,6,4,4,7.5,5,8,158,145,118
2,6,5,5,43.5,36,12,154,71,78
2,6,6,6,44.75,1.25,9,154,129,77
3,12,3,1,0,0,8,161,134,145
3,12,10,2,3.25,3.25,6,150,126,132
3,12,12,3,3.75,0.5,9,148,121,126
3,12,9,4,22.75,19,8,151,129,117
3,12,7,5,51.75,29,7,157,130,89
3,12,5,6,54.75,3,7,159,132,89
3,12,2,,0,0,9,163,136,0
3,12,11,,0,0,7,145,125,134
3,12,4,,0,0,6,154,134,140
3,12,6,0,0,0,8,159,132,0
3,12,1,0,0,0,7,163,139,0
3,12,8,0,0,0,6,156,129,0
2,7,3,1,0,0,5,165,134,142
2,7,2,2,0.75,0.75,4,161,135,137
2,7,4,3,5.75,5,7,162,131,132
2,7,5,4,8.25,2.5,5,152,121,116
2,7,6,5,8.5,0.3,4,149,118,113
2,7,1,6,22.5,14,8,166,135,121
2,7,7,7,94.5,72,4,146,115,33
2,11,8,1,0,0,4,152,0,124
2,11,6,2,17,17,4,149,0,104
2,11,1,3,17.25,0.3,4,159,115,111
2,11,9,4,28.25,11,4,147,0,97
2,11,3,5,30.75,2.5,4,152,0,91
2,11,4,6,36.75,6,4,152,0,86
2,11,7,7,43.75,7,4,152,0,80
2,11,10,8,44.5,0.75,4,152,0,80
2,11,2,9,55.5,11,4,152,0,69
2,11,11,10,79.5,24,4,152,0,48
2,11,5,,0,0,4,152,0,0
2,3,1,1,0,0,7,159,0,153
2,3,2,2,3.75,3.75,5,158,0,143
2,3,3,0,0,0,8,155,0,0
25,10,8,1,0,0,5,156,0,122
25,10,6,2,1.25,1.25,7,156,0,121
25,10,1,3,18.25,17,6,162,0,114
25,10,9,4,29.25,11,7,156,0,98
25,10,4,5,68.25,39,6,156,0,61
25,10,7,6,69.75,1.5,6,151,0,59
25,10,10,7,98.75,29,6,156,0,33
25,10,3,,0,0,6,156,0,123
25,10,2,0,0,0,8,156,0,0
25,10,5,0,0,0,7,156,0,0
3,9,7,1,0,0,9,159,111,126
3,9,8,2,9,9,7,158,110,113
3,9,6,3,10.5,1.5,7,159,111,113
3,9,3,4,11.75,1.25,7,158,115,116
3,9,4,5,17.75,6,7,156,113,108
3,9,9,6,25.75,8,6,155,107,96
3,9,5,,0,0,6,160,112,0
3,9,1,0,0,0,9,166,118,0
3,9,2,0,0,0,7,159,118,0
25,19,19,1,0,0,6,144,123,133
25,19,2,2,0.05,0.05,7,158,144,154
25,19,8,3,6,6,6,155,134,138
25,19,11,4,11,5,7,155,134,133
25,19,6,5,14.25,3.25,8,158,137,134
25,19,16,6,23.25,9,5,146,125,113
25,19,10,7,30.25,7,6,150,134,116
25,19,15,8,30.75,0.5,6,146,125,109
25,19,9,9,32.75,2,8,152,134,114
25,19,14,10,35,2.25,9,147,126,108
25,19,12,11,48,13,8,155,134,101
25,19,17,12,50.25,2.25,9,146,125,91
25,19,4,13,51.5,1.25,8,163,142,105
25,19,1,14,73.5,22,8,166,145,88
25,19,13,15,79.5,6,6,150,129,66
25,19,3,16,109.5,30,11,157,143,0
25,19,7,0,0,0,5,153,137,0
25,19,5,0,0,0,5,153,139,0
25,19,18,RO,0,0,6,145,124,0
24,14,13,1,0,0,9,149,118,129
24,14,10,2,2.25,2.25,7,154,123,132
24,14,3,3,12.25,10,9,165,134,136
24,14,9,4,21.25,9,8,150,124,118
24,14,1,5,22.75,1.5,9,161,135,128
24,14,8,6,26.75,4,9,156,125,114
24,14,4,7,28,1.25,9,165,134,122
24,14,12,8,29.25,1.25,9,146,120,108
24,14,11,9,44.25,15,9,154,123,94
24,14,2,10,46.5,2.25,10,166,135,106
24,14,14,11,49.5,3,11,147,116,82
24,14,7,12,56.5,7,8,161,130,90
24,14,5,0,0,0,7,163,132,0
24,14,6,0,0,0,8,161,130,0
2,10,6,1,0,0,6,158,122,128
2,10,8,2,0.5,0.5,7,148,115,118
2,10,5,3,0.75,0.3,7,158,122,125
2,10,7,4,5.25,4.5,7,147,116,117
2,10,1,5,11.25,6,9,166,130,125
2,10,10,6,13,1.75,4,139,120,100
2,10,4,7,14.5,1.5,7,159,123,114
2,10,3,8,25.5,11,6,161,125,109
2,10,2,9,26,0.5,9,161,125,105
2,10,9,10,101,75,5,146,110,23
3,10,3,1,0,0,11,162,154,168
3,10,5,2,11,11,8,156,148,154
3,10,1,3,17,6,10,166,158,156
3,10,6,4,26,9,9,155,147,136
3,10,10,5,27.25,1.25,13,148,140,127
3,10,7,6,47.25,20,7,153,145,114
3,10,4,7,67.25,20,8,158,150,101
3,10,2,,0,0,11,162,154,0
3,10,9,0,0,0,9,152,144,0
3,10,8,0,0,0,7,153,145,0
2,8,1,1,0,0,4,159,0,136
2,8,4,2,2,2,4,156,0,131
2,8,2,3,16,14,4,156,125,117
2,8,8,4,40,24,4,152,132,94
2,8,5,5,73,33,4,152,0,61
2,8,7,6,86,13,4,152,0,49
2,8,6,7,107,21,4,152,0,30
2,8,3,0,0,0,4,156,0,115
24,8,3,1,0,0,7,165,127,150
24,8,7,2,10,10,9,157,119,128
24,8,8,3,19,9,7,139,108,110
24,8,2,4,25,6,7,166,128,129
24,8,6,5,45,20,9,158,120,97
24,8,5,6,59,14,12,163,125,95
24,8,4,7,66,7,7,160,125,83
24,8,1,0,0,0,9,166,128,0
2,6,4,1,0,0,4,154,143,142
2,6,6,2,1.5,1.5,4,147,0,127
2,6,7,3,22.5,21,4,147,0,112
2,6,1,4,35.5,13,5,156,0,103
2,6,3,5,60.5,25,5,156,0,77
2,6,5,,0,0,6,149,0,122
24,6,3,1,0,0,6,154,152,151
24,6,4,2,13,13,7,154,142,142
24,6,2,3,48,35,8,158,125,117
24,6,6,4,125,77,9,154,116,38
24,6,5,0,0,0,7,154,0,0
24,6,1,0,0,0,7,161,150,0
25,15,7,1,0,0,7,164,125,132
25,15,10,2,3,3,5,160,121,123
25,15,6,3,4,1,6,164,125,125
25,15,14,4,4,0.05,6,158,119,119
25,15,15,5,5.25,1.25,7,154,115,116
25,15,5,6,14.25,9,8,157,125,116
25,15,1,7,15.25,1,7,159,127,117
25,15,4,8,25.25,10,5,164,125,110
25,15,12,9,33.25,8,7,159,120,94
25,15,9,10,47.25,14,9,162,123,84
25,15,8,11,47.75,0.5,5,159,125,86
25,15,11,0,0,0,7,152,120,0
25,15,13,0,0,0,9,159,120,0
25,15,2,0,0,0,8,165,126,0
25,15,3,0,0,0,7,165,126,0
2,4,5,1,0,0,4,147,0,104
2,4,4,2,5,5,4,147,0,100
2,4,2,3,31,26,5,156,0,93
2,4,3,4,130,103,4,154,0,0
2,12,7,1,0,0,5,154,0,121
2,12,10,2,1.25,1.25,5,147,110,110
2,12,1,3,3,1.75,6,160,0,121
2,12,3,4,8,5,7,154,0,112
2,12,2,5,8.5,0.5,5,155,118,116
2,12,11,6,29.5,21,4,147,0,84
2,12,9,7,36.5,7,4,147,0,75
2,12,8,8,36.75,0.3,9,154,0,83
2,12,6,9,40.25,3.5,7,154,0,78
2,12,4,10,40.25,0.05,7,154,0,78
2,12,5,11,62.25,22,7,154,0,56
2,12,12,0,0,0,5,140,0,0
3,4,1,1,0,0,6,161,128,142
3,4,2,2,3.5,3.5,8,156,134,142
3,4,3,3,41.5,38,7,161,122,112
3,4,4,,0,0,7,151,0,0
25,8,1,1,0,0,6,155,132,116
25,8,4,2,2.25,2.25,5,155,0,112
25,8,8,3,3,0.75,7,148,0,104
25,8,5,4,13,10,5,155,0,100
25,8,3,5,13.5,0.5,5,152,0,100
25,8,7,6,15,1.5,7,155,0,100
25,8,2,7,17.5,2.5,6,155,0,100
25,8,9,8,35.5,18,4,133,0,68
25,16,5,1,0,0,6,153,130,137
25,16,6,2,5,5,5,151,128,128
25,16,2,3,5.25,0.3,7,156,133,133
25,16,16,4,6.5,1.25,7,137,117,116
25,16,15,5,8.25,1.75,10,140,117,114
25,16,13,6,13.25,5,5,143,123,119
25,16,3,7,15.5,2.25,5,154,131,123
25,16,14,8,22.5,7,9,143,120,108
25,16,10,9,24.75,2.25,8,143,125,107
25,16,7,10,25.5,0.75,8,150,127,111
25,16,11,11,26.5,1,7,138,125,106
25,16,12,12,63.5,37,5,139,123,81
25,16,4,13,71.5,8,8,154,131,86
25,16,9,,0,0,7,146,126,0
25,16,1,0,0,0,10,166,143,0
25,16,8,0,0,0,8,149,126,0
2,5,5,1,0,0,6,143,112,125
2,5,4,2,2,2,9,149,113,125
2,5,1,3,11,9,6,169,133,139
2,5,2,4,37,26,6,162,129,114
2,5,3,0,0,0,5,163,127,0
3,9,1,1,0,0,11,166,115,126
3,9,4,2,4.5,4.5,7,163,112,120
3,9,7,3,11.5,7,9,159,108,109
3,9,2,4,11.75,0.2,9,159,115,114
3,9,3,5,42.75,31,13,164,113,84
3,9,8,6,56.75,14,11,153,105,63
3,9,9,7,86.75,30,10,155,104,35
3,9,6,0,0,0,11,159,108,0
3,9,5,0,0,0,6,162,111,0
2,10,3,1,0,0,5,158,0,118
2,10,2,2,12,12,6,155,0,104
2,10,5,3,15,3,5,158,0,101
2,10,10,4,40,25,4,151,0,72
2,10,9,5,52,12,5,148,0,61
2,10,8,6,53.5,1.5,5,151,0,60
2,10,1,7,63.5,10,5,158,0,58
2,10,6,8,72.5,9,4,151,0,43
2,10,7,9,74.5,2,6,142,0,42
2,10,4,10,131.5,57,6,158,0,0
2,16,13,1,0,0,5,152,0,118
2,16,1,2,12,12,4,154,0,108
2,16,8,3,12.25,0.3,5,147,0,105
2,16,7,4,14,1.75,6,152,0,105
2,16,11,5,15.25,1.25,7,152,0,102
2,16,6,6,15.5,0.2,6,152,0,103
2,16,14,7,27.5,12,4,147,0,89
2,16,10,8,38.5,11,5,149,0,84
2,16,5,9,47.5,9,7,145,0,73
2,16,12,10,48.5,1,6,149,0,72
2,16,2,11,51.75,3.25,7,152,0,69
2,16,3,12,62.75,11,5,147,0,59
2,16,16,13,128.75,66,6,145,0,0
2,16,4,,0,0,6,152,0,127
2,16,9,0,0,0,6,152,0,0
2,16,15,0,0,0,4,144,0,0
24,9,6,1,0,0,6,150,97,102
24,9,5,2,0.5,0.5,7,153,100,103
24,9,4,3,4.5,4,10,158,105,104
24,9,2,4,5,0.5,8,165,112,112
24,9,3,5,6.25,1.25,6,161,108,106
24,9,8,6,26.25,20,8,140,92,71
24,9,7,7,50.25,24,5,148,95,63
24,9,1,8,83.25,33,7,166,113,41
24,9,9,0,0,0,8,139,89,0
25,15,5,1,0,0,7,154,125,112
25,15,3,2,0.75,0.75,6,154,0,110
25,15,1,3,4.25,3.5,5,160,132,114
25,15,15,4,4.5,0.3,4,148,0,101
25,15,8,5,14.5,10,5,154,0,99
25,15,11,6,53.5,39,7,154,118,63
25,15,13,7,54.25,0.75,5,154,0,62
25,15,14,8,65.25,11,4,145,0,46
25,15,12,9,69.75,4.5,6,154,0,48
25,15,7,10,164.75,95,5,144,0,0
25,15,10,,0,0,8,154,0,95
25,15,2,,0,0,7,154,0,99
25,15,9,0,0,0,7,154,0,0
25,15,6,0,0,0,7,154,0,0
25,15,4,0,0,0,6,151,0,0
2,7,1,1,0,0,10,166,117,120
2,7,2,2,1.75,1.75,10,164,115,116
2,7,7,3,4.5,2.75,11,154,105,105
2,7,6,4,7,2.5,8,158,109,107
2,7,5,5,16,9,9,159,110,101
2,7,4,6,41,25,6,159,110,83
2,7,8,0,0,0,8,151,105,0
25,20,17,1,0,0,7,151,115,124
25,20,13,2,1.25,1.25,5,149,118,125
25,20,12,3,2.5,1.25,6,155,119,126
25,20,9,4,12.5,10,7,156,120,119
25,20,1,5,34.5,22,7,166,130,107
25,20,6,6,38,3.5,6,160,127,102
25,20,3,7,46,8,6,165,129,103
25,20,18,8,49.25,3.25,7,146,113,77
25,20,8,9,53,3.75,8,157,124,85
25,20,10,10,66,13,7,151,120,69
25,20,4,11,67.25,1.25,5,164,128,76
25,20,15,12,67.5,0.2,8,151,115,63
25,20,7,13,77.5,10,8,151,125,64
25,20,2,14,84.5,7,6,166,130,62
25,20,5,15,105.5,21,7,159,128,41
25,20,16,16,105.75,0.3,12,151,115,28
25,20,14,17,112.75,7,5,152,116,23
25,20,11,0,0,0,7,156,120,0
25,20,20,0,0,0,6,143,107,0
25,20,19,0,0,0,5,140,111,88
24,8,1,1,0,0,10,172,127,140
24,8,5,2,10,10,12,165,131,124
24,8,7,3,22,12,11,164,0,111
24,8,4,4,51,29,10,163,124,86
24,8,6,,0,0,10,157,0,0
24,8,3,,0,0,8,172,0,0
24,8,8,0,0,0,13,161,0,0
24,8,2,0,0,0,9,172,120,0
2,5,3,1,0,0,4,150,112,114
2,5,1,2,3.75,3.75,4,163,125,124
2,5,2,3,26.75,23,4,156,115,93
2,5,5,4,30.75,4,4,146,105,79
2,5,4,5,44.75,14,4,146,105,76
2,10,7,1,0,0,3,152,0,118
2,10,1,2,1.25,1.25,3,162,0,128
2,10,5,3,20.25,19,3,152,0,100
2,10,8,4,21.75,1.5,3,152,0,98
2,10,6,5,23,1.25,3,152,0,97
2,10,2,6,38,15,3,155,119,93
2,10,4,7,48,10,3,152,0,74
2,10,3,8,49.25,1.25,3,158,116,85
2,10,10,9,75.25,26,3,152,0,49
2,10,9,10,152.25,77,3,152,0,0
2,11,9,1,0,0,6,156,0,139
2,11,5,2,6,6,5,149,0,126
2,11,6,3,7.25,1.25,6,156,0,124
2,11,7,4,10.75,3.5,5,156,0,120
2,11,2,5,43.75,33,6,156,0,89
2,11,8,6,44.25,0.5,8,156,92,89
2,11,4,7,50.25,6,6,156,0,83
2,11,11,8,86.25,36,6,149,0,44
2,11,10,,0,0,7,156,113,0
2,11,3,0,0,0,8,153,0,0
2,11,1,0,0,0,5,156,0,0
2,8,1,1,0,0,6,160,133,131
2,8,3,2,0.75,0.75,5,160,137,132
2,8,6,3,1,0.2,4,154,0,124
2,8,5,4,11,10,6,154,0,115
2,8,2,5,26,15,7,160,0,110
2,8,8,6,26.5,0.5,4,154,0,103
2,8,7,7,26.75,0.2,5,154,111,102
2,8,4,8,88.75,62,4,154,0,45
3,11,5,1,0,0,9,163,112,126
3,11,11,2,25,25,10,154,103,89
3,11,12,3,26.25,1.25,10,139,98,80
3,11,8,4,34.25,8,10,159,108,83
3,11,3,5,47.25,13,9,166,115,78
3,11,7,6,55.25,8,7,160,109,65
3,11,13,7,107.25,52,10,140,89,0
3,11,4,8,107.75,0.5,7,164,113,22
3,11,6,,0,0,9,161,110,0
3,11,10,0,0,0,9,150,106,0
3,11,1,0,0,0,7,166,115,0
2,4,4,1,0,0,8,162,158,142
2,4,3,2,1.5,1.5,5,162,161,140
2,4,5,3,5.25,3.75,7,154,123,129
2,4,2,4,22.25,17,9,162,145,127
2,12,11,1,0,0,6,155,109,115
2,12,1,2,1,1,8,159,120,124
2,12,6,3,5.5,4.5,12,158,115,116
2,12,7,4,6,0.5,6,158,115,115
2,12,8,5,12,6,7,159,113,107
2,12,4,6,19,7,8,163,117,105
2,12,14,7,19.75,0.75,10,139,98,85
2,12,5,8,47.75,28,9,163,117,79
2,12,2,9,58.75,11,9,158,119,71
2,12,13,0,0,0,7,148,102,0
2,12,9,0,0,0,6,158,112,0
2,12,10,0,0,0,10,156,110,0
25,12,5,1,0,0,4,152,0,126
25,12,2,2,11,11,7,152,0,115
25,12,10,3,12.5,1.5,5,145,0,113
25,12,6,4,24.5,12,4,152,0,103
25,12,8,5,41.5,17,4,152,0,86
25,12,13,6,42.75,1.25,5,142,105,78
25,12,9,7,47.75,5,6,152,0,80
25,12,7,8,49.25,1.5,5,152,0,79
25,12,12,9,50.5,1.25,5,152,0,78
25,12,4,10,62.5,12,6,152,0,67
25,12,11,11,109.5,47,4,149,0,25
25,12,3,0,0,0,5,152,0,0
2,9,4,1,0,0,4,152,0,115
2,9,9,2,4.5,4.5,6,152,0,110
2,9,10,3,14.5,10,6,152,0,101
2,9,7,4,17.25,2.75,4,152,0,99
2,9,2,5,18,0.75,5,149,0,97
2,9,6,6,25,7,4,152,0,94
2,9,8,7,38,13,5,152,0,87
2,9,3,8,51,13,6,152,0,67
2,9,5,9,68,17,4,152,0,52
25,11,7,1,0,0,5,149,0,118
25,11,4,2,0.5,0.5,5,152,0,117
25,11,2,3,10.5,10,5,152,125,115
25,11,8,4,15,4.5,6,152,0,105
25,11,1,5,23,8,5,159,123,103
25,11,5,6,23.25,0.3,5,152,0,96
25,11,9,7,35.25,12,5,152,0,91
25,11,3,8,76.25,41,4,152,0,48
25,11,10,9,76.75,0.5,4,152,0,48
25,11,11,10,109.75,33,7,142,0,11
25,11,6,0,0,0,5,149,0,0
24,11,11,1,0,0,6,149,103,109
24,11,2,2,0.05,0.05,6,165,119,125
24,11,12,3,1.5,1.5,10,147,101,107
24,11,4,4,29.5,28,7,160,117,97
24,11,9,5,31.75,2.25,7,150,107,83
24,11,10,6,40.75,9,9,142,103,74
24,11,1,7,47.75,7,10,166,120,82
24,11,6,8,62.75,15,8,161,115,64
24,11,7,9,84.75,22,8,155,112,41
24,11,8,0,0,0,6,156,110,0
24,11,3,0,0,0,7,163,117,0
25,11,3,1,0,0,5,164,138,151
25,11,6,2,3.5,3.5,5,161,135,144
25,11,2,3,9.5,6,5,165,139,144
25,11,10,4,10.25,0.75,7,143,120,123
25,11,11,5,20.25,10,5,142,116,109
25,11,8,6,24,3.75,8,153,127,117
25,11,5,7,38,14,5,156,135,112
25,11,1,8,68,30,10,166,140,90
25,11,4,9,73,5,4,159,136,81
25,11,9,10,80,7,9,153,127,66
25,11,7,0,0,0,7,159,133,0
24,3,1,1,0,0,8,163,150,150
24,3,2,2,33,33,10,163,140,120
24,3,3,,0,0,5,163,143,0
3,9,7,1,0,0,6,159,108,128
3,9,3,2,19,19,9,165,114,110
3,9,8,3,21.5,2.5,10,136,95,87
3,9,1,4,45.5,24,7,166,115,94
3,9,6,5,99.5,54,9,161,110,31
3,9,4,0,0,0,12,157,113,0
3,9,5,0,0,0,8,161,110,0
3,9,2,0,0,0,8,166,115,0
3,9,9,0,0,0,6,142,94,0
2,9,6,1,0,0,7,159,105,112
2,9,8,2,7,7,5,153,99,100
2,9,4,3,8.5,1.5,5,157,111,109
2,9,7,4,20.5,12,7,148,102,90
2,9,1,5,29.5,9,7,166,112,91
2,9,2,6,33,3.5,5,165,111,88
2,9,5,7,45,12,4,156,108,78
2,9,9,8,77,32,6,151,97,34
2,9,3,9,95,18,4,162,111,32
25,11,2,1,0,0,6,166,120,132
25,11,1,2,2.5,2.5,7,166,120,128
25,11,8,3,11.5,9,7,147,108,109
25,11,11,4,18.5,7,6,146,100,93
25,11,3,5,23,4.5,11,165,119,107
25,11,4,6,33,10,6,165,119,97
25,11,10,7,36.5,3.5,7,146,100,74
25,11,7,8,62.5,26,4,158,112,60
25,11,6,9,110.5,48,6,160,114,14
25,11,9,0,0,0,8,154,108,0
25,11,5,0,0,0,6,161,115,0
2,11,5,1,0,0,5,152,0,115
2,11,8,2,0.3,0.3,4,152,0,115
2,11,2,3,25.25,25,4,152,0,91
2,11,11,4,28,2.75,5,145,0,79
2,11,3,5,28.5,0.5,5,152,0,87
2,11,9,6,31.75,3.25,4,152,0,84
2,11,6,7,53.75,22,4,152,0,61
2,11,7,8,62.75,9,5,152,0,52
2,11,1,9,66.5,3.75,4,152,0,48
2,11,4,10,89.5,23,4,152,0,25
2,11,10,11,98.5,9,4,145,0,9
3,7,4,1,0,0,6,156,0,135
3,7,5,2,2.5,2.5,7,156,0,133
3,7,6,3,5.5,3,5,156,134,131
3,7,2,4,33.5,28,7,156,112,109
3,7,1,0,0,0,5,156,0,120
3,7,7,0,0,0,6,156,0,0
3,7,3,0,0,0,5,156,0,0
3,8,7,1,0,0,7,152,139,136
3,8,8,2,2.5,2.5,6,152,135,132
3,8,3,3,6.5,4,6,152,125,129
3,8,6,4,11,4.5,7,152,132,127
3,8,5,5,36,25,6,152,133,109
3,8,9,0,0,0,7,152,117,0
3,8,4,0,0,0,8,152,109,0
3,8,2,0,0,0,6,160,148,0
24,6,4,1,0,0,5,155,128,141
24,6,3,2,7,7,7,163,129,139
